genome_id,genome_id,source,organism,genus,species,strain,closest_placement_reference,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_004099815.1,GCF_004099815.1,ncbi,,,,,,24,0.4221046310505705,1948370,1.0,1.0,1.0,1.0
GCF_009808145.1,GCF_009808145.1,ncbi,,,,,,23,0.42037132271607996,2074799,0.0,0.0,0.0,0.0
GCF_018448735.1,GCF_018448735.1,ncbi,,,,,,36,0.42043498107102095,2140369,0.0,0.0,0.0,0.0
GCF_020539305.1,GCF_020539305.1,ncbi,,,,,,25,0.4196840323130682,1985203,0.0,0.0,0.0,0.0
GCF_020539325.1,GCF_020539325.1,ncbi,,,,,,22,0.4197767415059119,1985322,0.0,0.0,0.0,0.0
GCF_020539365.1,GCF_020539365.1,ncbi,,,,,,25,0.4196750784222186,1983494,0.0,0.0,0.0,0.0
GCF_020539885.1,GCF_020539885.1,ncbi,,,,,,19,0.41973243219947265,1983871,0.0,0.0,0.0,0.0
GCF_020539925.1,GCF_020539925.1,ncbi,,,,,,20,0.4197541937275109,1984571,0.0,0.0,0.0,0.0
GCF_020539935.1,GCF_020539935.1,ncbi,,,,,,20,0.4197766114136834,1983181,0.0,0.0,0.0,0.0
GCF_020539965.1,GCF_020539965.1,ncbi,,,,,,21,0.4196907537040667,1984373,0.0,0.0,0.0,0.0
GCF_020539985.1,GCF_020539985.1,ncbi,,,,,,22,0.4196959083189284,1984270,0.0,0.0,0.0,0.0
GCF_020539995.1,GCF_020539995.1,ncbi,,,,,,21,0.41978653555204115,1984218,0.0,0.0,0.0,0.0
GCF_020540025.1,GCF_020540025.1,ncbi,,,,,,22,0.41977517328292374,1983750,0.0,0.0,0.0,0.0
GCF_020540035.1,GCF_020540035.1,ncbi,,,,,,19,0.41981752453784005,1984486,0.0,0.0,0.0,0.0
GCF_020540065.1,GCF_020540065.1,ncbi,,,,,,22,0.4197732980985935,1985162,0.0,0.0,0.0,0.0
GCF_020540105.1,GCF_020540105.1,ncbi,,,,,,21,0.4197583617740561,1984537,0.0,0.0,0.0,0.0
GCF_020540145.1,GCF_020540145.1,ncbi,,,,,,19,0.4197291309049387,1983615,0.0,0.0,0.0,0.0
GCF_020540165.1,GCF_020540165.1,ncbi,,,,,,20,0.41982149810813385,1985077,0.0,0.0,0.0,0.0
GCF_020540185.1,GCF_020540185.1,ncbi,,,,,,19,0.4197490042531571,1983938,0.0,0.0,0.0,0.0
GCF_020540205.1,GCF_020540205.1,ncbi,,,,,,19,0.4197411998366746,1983770,0.0,0.0,0.0,0.0
GCF_020540245.1,GCF_020540245.1,ncbi,,,,,,21,0.41976251008939125,1984758,0.0,0.0,0.0,0.0
GCF_020709035.1,GCF_020709035.1,ncbi,,,,,,21,0.41979812800073363,1984723,0.0,0.0,0.0,0.0
GCF_020539895.1,GCF_020539895.1,ncbi,,,,,,19,0.41975040481228953,1984253,0.0,0.0,0.0,0.0
GCF_020540115.1,GCF_020540115.1,ncbi,,,,,,20,0.41969906310194943,1983140,0.0,0.0,0.0,0.0
GCF_020709065.1,GCF_020709065.1,ncbi,,,,,,23,0.41974047313627305,1983995,0.0,0.0,0.0,0.0
GCF_020540085.1,GCF_020540085.1,ncbi,,,,,,25,0.41972809844474895,1982188,0.0,0.0,0.0,0.0
GCF_009808925.1,GCF_009808925.1,ncbi,,,,,,14,0.42031806123268034,1968426,0.0,0.0,0.0,0.0
GCF_009910835.1,GCF_009910835.1,ncbi,,,,,,29,0.4224525621577467,2012581,0.0,0.0,0.0,0.0
GCF_011009675.1,GCF_011009675.1,ncbi,,,,,,42,0.42325187838692263,2033926,1.0,1.0,1.0,1.0
GCF_015555175.1,GCF_015555175.1,ncbi,,,,,,11,0.41989813767315914,1980909,0.0,0.0,0.0,0.0
GCF_013249135.1,GCF_013249135.1,ncbi,,,,,,35,0.4215769738403787,1925219,0.0,0.0,0.0,0.0
GCF_009809755.1,GCF_009809755.1,ncbi,,,,,,21,0.4219270008743693,2054052,0.0,0.0,0.0,0.0
GCF_009809855.1,GCF_009809855.1,ncbi,,,,,,20,0.42191498436167185,2053928,0.0,0.0,0.0,0.0
GCF_009808045.1,GCF_009808045.1,ncbi,,,,,,18,0.42193749936093167,2053771,0.0,0.0,0.0,0.0
GCF_009808155.1,GCF_009808155.1,ncbi,,,,,,19,0.42192303666578224,2054095,0.0,0.0,0.0,0.0
GCF_009809625.1,GCF_009809625.1,ncbi,,,,,,23,0.42205318381450213,2054234,0.0,0.0,0.0,0.0
GCF_009809845.1,GCF_009809845.1,ncbi,,,,,,19,0.42191750927120736,2052861,0.0,0.0,0.0,0.0
GCF_009808405.1,GCF_009808405.1,ncbi,,,,,,20,0.42192842422587135,2054019,0.0,0.0,0.0,0.0
GCF_009808005.1,GCF_009808005.1,ncbi,,,,,,20,0.42189796740659324,2052501,0.0,0.0,0.0,0.0
GCF_009809235.1,GCF_009809235.1,ncbi,,,,,,24,0.42203088151957796,2054044,0.0,0.0,0.0,0.0
GCF_009808365.1,GCF_009808365.1,ncbi,,,,,,19,0.4219274424329053,2054038,0.0,0.0,0.0,0.0
GCF_009809725.1,GCF_009809725.1,ncbi,,,,,,23,0.4219968285749779,2052705,0.0,0.0,0.0,0.0
GCF_009807805.1,GCF_009807805.1,ncbi,,,,,,21,0.4218929340858003,2054398,0.0,0.0,0.0,0.0
GCF_009809775.1,GCF_009809775.1,ncbi,,,,,,20,0.4218870170588353,2053071,0.0,0.0,0.0,0.0
GCF_013375165.1,GCF_013375165.1,ncbi,,,,,,11,0.42094739384796187,2057497,0.0,0.0,0.0,0.0
GCF_009809645.1,GCF_009809645.1,ncbi,,,,,,17,0.419991148702762,2065234,0.0,0.0,0.0,0.0
GCF_009809605.1,GCF_009809605.1,ncbi,,,,,,17,0.4200026246350571,2065049,0.0,0.0,0.0,0.0
GCF_001672605.1,GCF_001672605.1,ncbi,,,,,,22,0.4205967104743597,2076652,0.0,0.0,0.0,0.0
GCF_009808725.1,GCF_009808725.1,ncbi,,,,,,17,0.41985892086048227,2010361,0.0,0.0,0.0,0.0
GCF_009809805.1,GCF_009809805.1,ncbi,,,,,,32,0.42156251400137573,1897135,0.0,0.0,0.0,0.0
GCF_019583605.1,GCF_019583605.1,ncbi,,,,,,33,0.41988267411631086,1995979,0.0,0.0,0.0,0.0
GCF_009808915.1,GCF_009808915.1,ncbi,,,,,,24,0.4210019514937854,1949276,0.0,0.0,0.0,0.0
GCF_009809705.1,GCF_009809705.1,ncbi,,,,,,25,0.42252111072525944,1819928,0.0,0.0,0.0,0.0
GCF_009809065.1,GCF_009809065.1,ncbi,,,,,,35,0.42151399051016447,1893605,0.0,0.0,0.0,0.0
GCF_009809465.1,GCF_009809465.1,ncbi,,,,,,27,0.4225045565515161,1819907,0.0,0.0,0.0,0.0
GCF_006539025.1,GCF_006539025.1,ncbi,,,,,,38,0.42170980202526176,1935651,1.0,1.0,1.0,1.0
GCF_016890165.1,GCF_016890165.1,ncbi,,,,,,28,0.42096500770442874,2008585,0.0,0.0,0.0,0.0
GCF_009809215.1,GCF_009809215.1,ncbi,,,,,,23,0.4211142452129509,1944204,1.0,0.0,1.0,1.0
GCF_009808505.1,GCF_009808505.1,ncbi,,,,,,27,0.4228197108363353,1972032,0.0,0.0,0.0,0.0
GCF_009808445.1,GCF_009808445.1,ncbi,,,,,,30,0.42279401699261704,1972386,0.0,0.0,0.0,0.0
GCF_009808865.1,GCF_009808865.1,ncbi,,,,,,31,0.42274660704598804,1972470,0.0,0.0,0.0,0.0
GCF_009809245.1,GCF_009809245.1,ncbi,,,,,,19,0.4201654837900861,2046001,0.0,0.0,0.0,0.0
GCF_009807765.1,GCF_009807765.1,ncbi,,,,,,21,0.4201094012207038,2042756,0.0,0.0,0.0,0.0
GCF_009807875.1,GCF_009807875.1,ncbi,,,,,,21,0.4201060235024144,2044641,0.0,0.0,0.0,0.0
GCF_009808555.1,GCF_009808555.1,ncbi,,,,,,21,0.4201037758082671,2045178,0.0,0.0,0.0,0.0
GCF_009809105.1,GCF_009809105.1,ncbi,,,,,,19,0.42010320131699685,2042222,0.0,0.0,0.0,0.0
GCF_009808245.1,GCF_009808245.1,ncbi,,,,,,29,0.4215684621593541,1898012,0.0,0.0,0.0,0.0
GCF_009808325.1,GCF_009808325.1,ncbi,,,,,,37,0.42153276968988357,1895288,0.0,0.0,0.0,0.0
GCF_009809885.1,GCF_009809885.1,ncbi,,,,,,34,0.4214988238970604,1894392,0.0,0.0,0.0,0.0
GCF_009809255.1,GCF_009809255.1,ncbi,,,,,,33,0.42240739647378156,1880031,0.0,0.0,0.0,0.0
GCF_009808905.1,GCF_009808905.1,ncbi,,,,,,24,0.42066768826509215,1976641,0.0,0.0,0.0,0.0
GCF_009807775.1,GCF_009807775.1,ncbi,,,,,,17,0.42233256964671556,1994710,0.0,0.0,0.0,0.0
GCF_009808415.1,GCF_009808415.1,ncbi,,,,,,19,0.42232554736038075,1995212,0.0,0.0,0.0,0.0
GCF_009808475.1,GCF_009808475.1,ncbi,,,,,,24,0.4217577588922204,2054127,0.0,0.0,0.0,0.0
GCF_009809445.1,GCF_009809445.1,ncbi,,,,,,22,0.4217672431635855,2053379,0.0,0.0,0.0,0.0
GCF_015551895.1,GCF_015551895.1,ncbi,,,,,,34,0.41987141891355845,2054579,0.0,0.0,0.0,0.0
GCF_009807995.1,GCF_009807995.1,ncbi,,,,,,22,0.42184122040551225,2052367,0.0,0.0,0.0,0.0
GCF_009808585.1,GCF_009808585.1,ncbi,,,,,,23,0.4218349104820706,2052438,0.0,0.0,0.0,0.0
GCF_009808235.1,GCF_009808235.1,ncbi,,,,,,30,0.422191636391543,1993661,0.0,0.0,0.0,0.0
GCF_009809265.1,GCF_009809265.1,ncbi,,,,,,34,0.4220873637083435,1999297,0.0,0.0,0.0,0.0
GCF_003571945.1,GCF_003571945.1,ncbi,,,,,,30,0.419647387271028,2008379,0.0,0.0,0.0,0.0
GCF_004100005.1,GCF_004100005.1,ncbi,,,,,,49,0.4225962943721513,1936406,0.0,0.0,0.0,0.0
GCF_017116945.1,GCF_017116945.1,ncbi,,,,,,75,0.4164682981848943,2198770,0.0,0.0,0.0,0.0
GCF_009808055.1,GCF_009808055.1,ncbi,,,,,,30,0.42277696512629726,1962711,0.0,0.0,0.0,0.0
GCF_009808755.1,GCF_009808755.1,ncbi,,,,,,31,0.42277247239227245,1963309,0.0,0.0,0.0,0.0
GCF_009808495.1,GCF_009808495.1,ncbi,,,,,,43,0.4199066283917988,2055657,0.0,0.0,0.0,0.0
GCF_009809135.1,GCF_009809135.1,ncbi,,,,,,49,0.41989101095875614,2055069,0.0,0.0,0.0,0.0
GCF_009808835.1,GCF_009808835.1,ncbi,,,,,,37,0.4215774686710952,2017067,0.0,0.0,0.0,0.0
GCF_009808765.1,GCF_009808765.1,ncbi,,,,,,47,0.4213870016588223,2015888,0.0,0.0,0.0,0.0
GCF_009808565.1,GCF_009808565.1,ncbi,,,,,,28,0.42197642671427277,1888833,0.0,0.0,0.0,0.0
GCF_009808795.1,GCF_009808795.1,ncbi,,,,,,27,0.42195164838889754,1888086,0.0,0.0,0.0,0.0
GCF_009808135.1,GCF_009808135.1,ncbi,,,,,,53,0.4200170403641131,2004652,0.0,0.0,0.0,0.0
GCF_009808985.1,GCF_009808985.1,ncbi,,,,,,52,0.41996764094302685,2006857,0.0,0.0,0.0,0.0
GCF_009809495.1,GCF_009809495.1,ncbi,,,,,,48,0.42026413806258595,1992140,0.0,0.0,0.0,0.0
GCF_009807915.1,GCF_009807915.1,ncbi,,,,,,47,0.4199960063662064,2033236,0.0,0.0,0.0,0.0
GCF_009809765.1,GCF_009809765.1,ncbi,,,,,,44,0.41999405450690486,2035155,0.0,0.0,0.0,0.0
GCF_009809045.1,GCF_009809045.1,ncbi,,,,,,51,0.42095264376152175,2007613,0.0,0.0,0.0,0.0
GCF_015557285.1,GCF_015557285.1,ncbi,,,,,,31,0.4203009503695882,2045520,0.0,0.0,0.0,0.0
GCF_019390195.1,GCF_019390195.1,ncbi,,,,,,27,0.42252384711023067,1938390,1.0,1.0,1.0,1.0
GCF_009809365.1,GCF_009809365.1,ncbi,,,,,,48,0.41998894929597563,2074076,0.0,0.0,0.0,0.0
GCF_009809375.1,GCF_009809375.1,ncbi,,,,,,42,0.4216447504246634,1956844,0.0,0.0,0.0,0.0
GCF_003591195.1,GCF_003591195.1,ncbi,,,,,,45,0.41969833165717835,2022486,0.0,0.0,0.0,0.0
GCF_009808375.1,GCF_009808375.1,ncbi,,,,,,38,0.42034181599156756,1992300,0.0,0.0,0.0,0.0
GCF_009808215.1,GCF_009808215.1,ncbi,,,,,,50,0.42043522082086443,2055784,0.0,0.0,0.0,0.0
GCF_009809315.1,GCF_009809315.1,ncbi,,,,,,44,0.42087280641536107,1966530,0.0,0.0,0.0,0.0
GCF_009807975.1,GCF_009807975.1,ncbi,,,,,,47,0.4207016803140592,1970584,0.0,0.0,0.0,0.0
GCF_009808025.1,GCF_009808025.1,ncbi,,,,,,37,0.42162115220529034,1911517,0.0,0.0,0.0,0.0
GCF_009809345.1,GCF_009809345.1,ncbi,,,,,,40,0.42255815005930514,1900342,0.0,0.0,0.0,0.0
GCF_009809395.1,GCF_009809395.1,ncbi,,,,,,56,0.42094553753284086,2005124,0.0,0.0,0.0,0.0
GCF_009808225.1,GCF_009808225.1,ncbi,,,,,,41,0.4225190887905064,1900068,0.0,0.0,0.0,0.0
GCF_009807745.1,GCF_009807745.1,ncbi,,,,,,45,0.4199444213630808,2072379,0.0,0.0,0.0,0.0
GCF_009808355.1,GCF_009808355.1,ncbi,,,,,,45,0.42050685989553654,1995147,0.0,0.0,0.0,0.0
GCF_009807735.1,GCF_009807735.1,ncbi,,,,,,50,0.4203175866134283,2061170,0.0,0.0,0.0,0.0
GCF_009808535.1,GCF_009808535.1,ncbi,,,,,,58,0.42080208382338014,2019365,0.0,0.0,0.0,0.0
GCF_009809305.1,GCF_009809305.1,ncbi,,,,,,52,0.41921262495787937,2065496,0.0,0.0,0.0,0.0
GCF_009808595.1,GCF_009808595.1,ncbi,,,,,,39,0.4207177230325739,1978702,1.0,1.0,1.0,1.0
GCF_009808625.1,GCF_009808625.1,ncbi,,,,,,54,0.42158915039839523,1968146,0.0,0.0,0.0,0.0
GCF_009809715.1,GCF_009809715.1,ncbi,,,,,,60,0.42114536789169044,2015335,0.0,0.0,0.0,0.0
GCF_009807755.1,GCF_009807755.1,ncbi,,,,,,59,0.4210417252999325,2007535,0.0,0.0,0.0,0.0
GCF_009809545.1,GCF_009809545.1,ncbi,,,,,,61,0.4210725393165375,2009269,0.0,0.0,0.0,0.0
GCF_009808335.1,GCF_009808335.1,ncbi,,,,,,76,0.4196176122922912,2078571,0.0,0.0,0.0,0.0
GCF_009809915.1,GCF_009809915.1,ncbi,,,,,,67,0.42112119602706216,2016543,0.0,0.0,0.0,0.0
GCF_009808255.1,GCF_009808255.1,ncbi,,,,,,67,0.42035533113954526,2046992,0.0,0.0,0.0,0.0
GCF_009808775.1,GCF_009808775.1,ncbi,,,,,,43,0.4214877687672867,1997918,0.0,0.0,0.0,0.0
GCF_009809275.1,GCF_009809275.1,ncbi,,,,,,58,0.42106869318435974,2011990,0.0,0.0,0.0,0.0
GCF_009809535.1,GCF_009809535.1,ncbi,,,,,,63,0.4199026484518791,2058108,0.0,0.0,0.0,0.0
GCF_009808715.1,GCF_009808715.1,ncbi,,,,,,49,0.422129251553217,1891397,0.0,0.0,0.0,0.0
GCF_009808965.1,GCF_009808965.1,ncbi,,,,,,46,0.42143630930723236,1940362,1.0,1.0,1.0,1.0
GCF_009809025.1,GCF_009809025.1,ncbi,,,,,,67,0.42006015790708284,2020682,0.0,0.0,0.0,0.0
GCF_001634455.1,GCF_001634455.1,ncbi,,,,,,60,0.4253071240687716,1785679,1.0,1.0,1.0,1.0
GCF_009809115.1,GCF_009809115.1,ncbi,,,,,,56,0.4214727837022994,1939022,1.0,0.0,1.0,1.0
GCF_001638245.1,GCF_001638245.1,ncbi,,,,,,75,0.4253862251320109,1784322,1.0,1.0,1.0,1.0
GCF_001461015.1,GCF_001461015.1,ncbi,,,,,,59,0.42031853798558916,1980172,0.0,0.0,0.0,0.0
GCF_015669505.1,GCF_015669505.1,ncbi,,,,,,63,0.41975396331453646,2013277,0.0,0.0,0.0,0.0
GCF_000163095.1,GCF_000163095.1,ncbi,,,,,,9,0.4186848484728353,2017988,0.0,0.0,0.0,0.0
GCF_000526815.1,GCF_000526815.1,ncbi,,,,,,2,0.4239382472127788,1924318,0.0,0.0,0.0,0.0
GCF_000380265.1,GCF_000380265.1,ncbi,,,,,,11,0.4206552185471356,1962826,1.0,0.0,1.0,1.0
GCF_000146325.1,GCF_000146325.1,ncbi,,,,,,4,0.41847163952323085,1942827,0.0,0.0,0.0,0.0
GCF_000235805.1,GCF_000235805.1,ncbi,,,,,,10,0.4207449500724524,1989583,0.0,0.0,0.0,0.0
GCF_001438655.1,GCF_001438655.1,ncbi,,,,,,22,0.3904199372056515,2038400,2.0,0.0,2.0,2.0
GCF_007989045.1,GCF_007989045.1,ncbi,,,,,,31,0.3900996844891644,2031309,2.0,0.0,2.0,2.0
GCF_001702215.1,GCF_001702215.1,ncbi,,,,,,3,0.37070308994453943,1950035,1.0,1.0,1.0,1.0
GCF_001702235.1,GCF_001702235.1,ncbi,,,,,,4,0.3712941313769915,1987928,2.0,1.0,2.0,2.0
GCF_001436905.1,GCF_001436905.1,ncbi,,,,,,44,0.3673256005137949,1879349,3.0,1.0,3.0,3.0
GCF_000237995.1,GCF_000237995.1,ncbi,,,,,,9,0.37016858256523044,1978793,3.0,1.0,3.0,3.0
GCF_001611155.1,GCF_001611155.1,ncbi,,,,,,3,0.3828494875695888,2173661,1.0,1.0,1.0,1.0
GCF_001611135.1,GCF_001611135.1,ncbi,,,,,,6,0.3859440439614739,2509470,1.0,1.0,1.0,1.0
GCF_001611115.1,GCF_001611115.1,ncbi,,,,,,5,0.38293006262773455,2281098,1.0,1.0,1.0,1.0
GCF_001611075.1,GCF_001611075.1,ncbi,,,,,,8,0.38426558755366075,2404691,1.0,0.0,1.0,1.0
GCF_001611035.1,GCF_001611035.1,ncbi,,,,,,6,0.383247215910175,2201258,1.0,1.0,1.0,1.0
GCF_002770665.1,GCF_002770665.1,ncbi,,,,,,12,0.3814039375527482,2105521,2.0,2.0,2.0,2.0
GCF_002770635.1,GCF_002770635.1,ncbi,,,,,,21,0.38076929197765647,2199295,1.0,1.0,1.0,1.0
GCF_002787675.1,GCF_002787675.1,ncbi,,,,,,17,0.3821233583920906,2262416,1.0,1.0,1.0,1.0
GCF_001437405.1,GCF_001437405.1,ncbi,,,,,,66,0.37182041181720954,2260906,1.0,1.0,1.0,1.0
GCF_900111205.1,GCF_900111205.1,ncbi,,,,,,51,0.371728795212586,2276302,1.0,1.0,1.0,1.0
GCF_007991575.1,GCF_007991575.1,ncbi,,,,,,83,0.3714036741425918,2246946,1.0,1.0,1.0,1.0
GCF_002982135.1,GCF_002982135.1,ncbi,,,,,,4,0.38666355830195054,2312041,1.0,0.0,1.0,1.0
GCF_001641385.1,GCF_001641385.1,ncbi,,,,,,62,0.38620539957283756,2068534,1.0,1.0,1.0,1.0
GCF_014651215.1,GCF_014651215.1,ncbi,,,,,,70,0.38663314125999376,1992121,1.0,1.0,1.0,1.0
GCF_001640785.1,GCF_001640785.1,ncbi,,,,,,115,0.3848912307745957,2236754,2.0,2.0,2.0,2.0
GCF_016127775.1,GCF_016127775.1,ncbi,,,,,,2,0.3740758012766543,1751923,3.0,0.0,3.0,3.0
GCF_007923185.1,GCF_007923185.1,ncbi,,,,,,2,0.3744280745632889,1919175,3.0,1.0,3.0,3.0
GCF_009791435.1,GCF_009791435.1,ncbi,,,,,,1,0.371469477997391,1831351,2.0,0.0,2.0,2.0
GCF_009914035.1,GCF_009914035.1,ncbi,,,,,,2,0.3739589664843192,1875540,2.0,0.0,2.0,2.0
GCF_009913995.1,GCF_009913995.1,ncbi,,,,,,2,0.3739586326917222,1875539,2.0,0.0,2.0,2.0
GCF_009914015.1,GCF_009914015.1,ncbi,,,,,,3,0.37356885904683274,1899184,2.0,0.0,2.0,2.0
GCF_016128215.1,GCF_016128215.1,ncbi,,,,,,6,0.37323041880751157,1948413,2.0,1.0,2.0,2.0
GCF_016126975.1,GCF_016126975.1,ncbi,,,,,,1,0.3733774451719264,1785764,2.0,0.0,2.0,2.0
GCF_002982155.1,GCF_002982155.1,ncbi,,,,,,1,0.37202180210900826,1758362,1.0,0.0,1.0,1.0
GCF_002202155.1,GCF_002202155.1,ncbi,,,,,,3,0.37379772723383137,1869792,1.0,0.0,1.0,1.0
GCF_009913955.1,GCF_009913955.1,ncbi,,,,,,2,0.3743386089854664,1809255,2.0,0.0,2.0,2.0
GCF_003429405.1,GCF_003429405.1,ncbi,,,,,,3,0.37280053166692323,1844764,1.0,0.0,1.0,1.0
GCF_016028695.1,GCF_016028695.1,ncbi,,,,,,1,0.37205398906639264,1740871,1.0,0.0,1.0,1.0
GCF_001411765.2,GCF_001411765.2,ncbi,,,,,,4,0.37288003194530406,1830629,1.0,0.0,1.0,1.0
GCF_006770865.1,GCF_006770865.1,ncbi,,,,,,1,0.3724539494944832,1732880,2.0,0.0,2.0,2.0
GCF_009930955.1,GCF_009930955.1,ncbi,,,,,,1,0.374134318411538,1707614,2.0,0.0,2.0,2.0
GCF_016726885.1,GCF_016726885.1,ncbi,,,,,,2,0.37407674117053885,1741386,1.0,0.0,1.0,1.0
GCF_004354495.1,GCF_004354495.1,ncbi,,,,,,19,0.3727218733033418,1764498,3.0,1.0,3.0,3.0
GCF_001437285.1,GCF_001437285.1,ncbi,,,,,,28,0.37250403275412675,1739506,3.0,1.0,3.0,3.0
GCF_009809595.1,GCF_009809595.1,ncbi,,,,,,6,0.3724410726974248,1959024,3.0,0.0,3.0,3.0
GCF_900454755.1,GCF_900454755.1,ncbi,,,,,,18,0.3738506327658143,1965103,1.0,0.0,1.0,1.0
GCF_015613005.1,GCF_015613005.1,ncbi,,,,,,10,0.3710293051203025,1853328,2.0,0.0,2.0,2.0
GCF_902386405.1,GCF_902386405.1,ncbi,,,,,,8,0.37298956225668156,1751049,2.0,0.0,2.0,2.0
GCF_015613035.1,GCF_015613035.1,ncbi,,,,,,15,0.3712159436294763,1827338,2.0,0.0,2.0,2.0
GCF_015613225.1,GCF_015613225.1,ncbi,,,,,,14,0.3706831051217392,1791247,2.0,0.0,2.0,2.0
GCF_009808655.1,GCF_009808655.1,ncbi,,,,,,7,0.3721343811743958,1823559,1.0,0.0,1.0,1.0
GCF_019008315.1,GCF_019008315.1,ncbi,,,,,,19,0.3707331683079609,1953235,3.0,1.0,3.0,3.0
GCF_015613155.1,GCF_015613155.1,ncbi,,,,,,12,0.37217410174603716,1824818,1.0,0.0,1.0,1.0
GCF_019793535.1,GCF_019793535.1,ncbi,,,,,,10,0.3711465946757761,1736516,1.0,0.0,1.0,1.0
GCF_016921135.1,GCF_016921135.1,ncbi,,,,,,12,0.3693544033781725,1722825,1.0,0.0,1.0,1.0
GCF_015613115.1,GCF_015613115.1,ncbi,,,,,,12,0.37215979477509675,1824340,1.0,0.0,1.0,1.0
GCF_015613765.1,GCF_015613765.1,ncbi,,,,,,66,0.3733066594658432,1903486,4.0,2.0,4.0,4.0
GCF_015613065.1,GCF_015613065.1,ncbi,,,,,,33,0.3722296851891189,2005458,2.0,0.0,2.0,2.0
GCF_015613205.1,GCF_015613205.1,ncbi,,,,,,12,0.37242959373730866,1785175,1.0,0.0,1.0,1.0
GCF_011009615.1,GCF_011009615.1,ncbi,,,,,,22,0.3718203094866079,1835556,2.0,0.0,2.0,2.0
GCF_009808645.1,GCF_009808645.1,ncbi,,,,,,35,0.3722808514080818,1953047,3.0,2.0,3.0,3.0
GCF_015613235.1,GCF_015613235.1,ncbi,,,,,,8,0.3711305753478054,1744510,1.0,0.0,1.0,1.0
GCF_015613245.1,GCF_015613245.1,ncbi,,,,,,11,0.370676216068765,1722970,1.0,0.0,1.0,1.0
GCF_015613165.1,GCF_015613165.1,ncbi,,,,,,12,0.37137002641759365,1737857,1.0,0.0,1.0,1.0
GCF_021124455.1,GCF_021124455.1,ncbi,,,,,,20,0.37163092609554005,1882268,2.0,0.0,2.0,2.0
GCF_015613015.1,GCF_015613015.1,ncbi,,,,,,24,0.37253072703758683,1903698,3.0,0.0,3.0,3.0
GCF_004353295.1,GCF_004353295.1,ncbi,,,,,,28,0.3720784308844814,1928373,2.0,0.0,2.0,2.0
GCF_020882545.1,GCF_020882545.1,ncbi,,,,,,10,0.3702700084944741,1796462,2.0,0.0,2.0,2.0
GCF_016652195.1,GCF_016652195.1,ncbi,,,,,,27,0.37146265257286665,1924818,2.0,1.0,2.0,2.0
GCF_009809665.1,GCF_009809665.1,ncbi,,,,,,29,0.37237323423447416,2027874,3.0,0.0,3.0,3.0
GCF_005864405.1,GCF_005864405.1,ncbi,,,,,,26,0.37128290166974737,1940593,4.0,1.0,4.0,4.0
GCF_015613785.1,GCF_015613785.1,ncbi,,,,,,29,0.37190980443343835,1922977,3.0,0.0,3.0,3.0
GCF_015613265.1,GCF_015613265.1,ncbi,,,,,,28,0.371058315107561,1901154,3.0,1.0,3.0,3.0
GCF_009808085.1,GCF_009808085.1,ncbi,,,,,,14,0.37114546516209285,1906099,2.0,1.0,2.0,2.0
GCF_009808845.1,GCF_009808845.1,ncbi,,,,,,33,0.3721127529969146,2002643,2.0,0.0,2.0,2.0
GCF_015613145.1,GCF_015613145.1,ncbi,,,,,,18,0.36982254578055934,1856028,2.0,0.0,2.0,2.0
GCF_009808815.1,GCF_009808815.1,ncbi,,,,,,19,0.3716360984550254,1859448,3.0,1.0,3.0,3.0
GCF_007992275.1,GCF_007992275.1,ncbi,,,,,,22,0.37237246402181723,1736608,3.0,1.0,3.0,3.0
GCF_013385165.1,GCF_013385165.1,ncbi,,,,,,28,0.37178276622509515,1938078,2.0,1.0,2.0,2.0
GCF_002724015.1,GCF_002724015.1,ncbi,,,,,,27,0.3703985773484813,1830385,1.0,0.0,1.0,1.0
GCF_015612965.1,GCF_015612965.1,ncbi,,,,,,39,0.3725664656585827,2015176,2.0,0.0,2.0,2.0
GCF_021378055.1,GCF_021378055.1,ncbi,,,,,,16,0.37077949145477285,1818442,3.0,2.0,3.0,3.0
GCF_015613105.1,GCF_015613105.1,ncbi,,,,,,28,0.36979600939485935,1990876,3.0,1.0,3.0,3.0
GCF_015613305.1,GCF_015613305.1,ncbi,,,,,,18,0.37196338850051874,1765784,2.0,0.0,2.0,2.0
GCF_004115445.1,GCF_004115445.1,ncbi,,,,,,41,0.37165038042399345,1808377,2.0,0.0,2.0,2.0
GCF_015613055.1,GCF_015613055.1,ncbi,,,,,,45,0.3728064247525975,1886703,1.0,1.0,1.0,1.0
GCF_015613745.1,GCF_015613745.1,ncbi,,,,,,65,0.37263948492542537,2020057,4.0,0.0,4.0,4.0
GCF_009809195.1,GCF_009809195.1,ncbi,,,,,,33,0.3711245897843861,1857255,2.0,0.0,2.0,2.0
GCF_015613315.1,GCF_015613315.1,ncbi,,,,,,81,0.3717756164804788,1912226,2.0,1.0,2.0,2.0
GCF_009809485.1,GCF_009809485.1,ncbi,,,,,,34,0.3725815326923338,1766408,1.0,0.0,1.0,1.0
GCF_009809425.1,GCF_009809425.1,ncbi,,,,,,38,0.3720245796316815,1808652,2.0,2.0,2.0,2.0
GCF_009809875.1,GCF_009809875.1,ncbi,,,,,,44,0.3734809993866248,1783574,1.0,0.0,1.0,1.0
GCF_015612975.1,GCF_015612975.1,ncbi,,,,,,50,0.3722984234173494,1854010,1.0,0.0,1.0,1.0
