File,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max
GCF_000762025.1,44,1764184,40095.1,107495,73384,25920,142574.620,853,354844
GCF_000762165.1,37,1762120,47624.9,149059,74547,39194,133555.999,202,273469
GCF_000762105.1,48,1782542,37136.3,107495,73360,25841,140696.396,212,354968
GCF_000014385.1,1,1780517,1780517.0,1780517,1780517,1780517,1780517.000,1780517,1780517
GCF_000761905.1,40,1833247,45831.2,102852,73865,26313,144906.501,870,375577
GCF_000762185.1,35,1813617,51817.6,136768,68876,36399,125880.269,1201,200091
GCF_000761785.1,66,1814452,27491.7,67856,37780,14276,97471.985,230,263823
GCF_000761955.1,40,1731907,43297.7,85103,54587,29527,143455.856,325,358677
GCF_000762205.1,37,1740731,47046.8,101942,73458,36390,153072.974,921,358635
GCF_000762245.1,35,1789533,51129.5,108729,73080,38980,153890.489,1160,358660
GCF_000762085.1,65,1810386,27852.1,97002,39694,17979,103727.977,233,200137
GCF_000762225.1,50,1805457,36109.1,84503,73559,29546,135180.641,232,375580
GCF_000761825.1,32,1741301,54415.7,140671,110791,39273,147263.338,447,313040
GCF_004102045.2,1,1664394,1664394.0,1664394,1664394,1664394,1664394.000,1664394,1664394
GCF_004010835.2,2,2030442,1015221.0,2026464,2026464,2026464,2022501.587,3978,2026464
GCF_001437505.1,84,2329330,27730.1,84772,41083,17260,86324.033,268,204651
GCF_000829395.1,3,2400586,800195.3,2277985,2277985,2277985,2165120.408,40971,2277985
GCF_005405145.1,45,1751927,38931.7,70854,48426,26423,133616.063,1141,355093
GCF_008632615.1,2,2249893,1124946.5,2207094,2207094,2207094,2165923.304,42799,2207094
GCF_900015005.1,2,1845483,922741.5,1801673,1801673,1801673,1759943.015,43810,1801673
GCF_001434315.1,32,1832229,57257.2,404739,300048,106568,461710.782,203,740376
GCF_001434475.1,81,2651315,32732.3,77440,34734,19074,84646.047,329,195973
GCF_000260395.1,143,2656936,18580.0,54666,25907,14509,62158.546,100,151146
GCF_001436295.1,72,2559201,35544.5,138432,67637,31378,180696.970,203,361032
GCF_013127755.1,1,2044083,2044083.0,2044083,2044083,2044083,2044083.000,2044083,2044083
GCF_016127815.1,1,2068296,2068296.0,2068296,2068296,2068296,2068296.000,2068296,2068296
GCF_016726765.1,1,1953377,1953377.0,1953377,1953377,1953377,1953377.000,1953377,1953377
GCF_001767275.1,1,2131361,2131361.0,2131361,2131361,2131361,2131361.000,2131361,2131361
GCF_001922325.1,3,2170623,723541.0,2096059,2096059,2096059,2025857.232,13522,2096059
GCF_006770685.1,1,2085679,2085679.0,2085679,2085679,2085679,2085679.000,2085679,2085679
GCF_019448175.1,1,2044111,2044111.0,2044111,2044111,2044111,2044111.000,2044111,2044111
GCF_010092385.1,1,2035984,2035984.0,2035984,2035984,2035984,2035984.000,2035984,2035984
GCF_014906145.1,3,2107472,702490.7,2034522,2034522,2034522,1965391.268,30711,2034522
GCF_002174215.1,3,2094755,698251.7,2025732,2025732,2025732,1960721.463,9423,2025732
GCF_002173575.1,3,2087612,695870.7,2025714,2025714,2025714,1967294.124,3436,2025714
GCF_002173595.1,3,2115377,705125.7,2025575,2025575,2025575,1942289.836,15841,2025575
GCF_009913895.1,2,2073486,1036743.0,2018117,2018117,2018117,1965705.074,55369,2018117
GCF_009913875.1,2,2060722,1030361.0,2015015,2015015,2015015,1971335.571,45707,2015015
GCF_004355265.1,1,2009598,2009598.0,2009598,2009598,2009598,2009598.000,2009598,2009598
GCF_016128055.1,1,2009583,2009583.0,2009583,2009583,2009583,2009583.000,2009583,2009583
GCF_004101585.1,2,2033016,1016508.0,2001079,2001079,2001079,1970145.408,31937,2001079
GCF_004103635.1,1,1970727,1970727.0,1970727,1970727,1970727,1970727.000,1970727,1970727
GCF_003957355.1,1,1955616,1955616.0,1955616,1955616,1955616,1955616.000,1955616,1955616
GCF_016653595.1,1,1941154,1941154.0,1941154,1941154,1941154,1941154.000,1941154,1941154
GCF_020150035.1,1,1869541,1869541.0,1869541,1869541,1869541,1869541.000,1869541,1869541
GCF_004102605.1,3,1961468,653822.7,1852892,1852892,1852892,1753470.303,42610,1852892
GCF_019844055.1,1,1779925,1779925.0,1779925,1779925,1779925,1779925.000,1779925,1779925
GCF_012396515.1,7,1933794,276256.3,446249,382711,313798,462267.614,1710,658457
GCF_001437115.1,31,2040711,65829.4,318866,140119,75377,276293.289,222,464364
GCF_004054355.1,2,2093052,1046526.0,2022494,2022494,2022494,1956693.102,70558,2022494
GCF_009789085.1,3,1946342,648780.7,1853722,1853722,1853722,1768385.491,20732,1853722
GCF_009808095.1,2,1910394,955197.0,1830469,1830469,1830469,1757231.632,79925,1830469
GCF_009807885.1,12,2065612,172134.3,558913,239533,78955,404587.828,370,564253
GCF_009809575.1,6,1970623,328437.2,495972,410715,320666,472209.942,387,633270
GCF_009807905.1,10,2044227,204422.7,455164,313736,128346,403322.194,443,582196
GCF_004099705.1,16,1948817,121801.1,434882,310817,101073,413894.602,255,636445
GCF_021378045.1,21,1957512,93214.9,433517,311146,72528,386872.963,1042,597929
GCF_902373655.1,4,1942827,485706.8,1937622,1937622,1937622,1932436.581,732,1937622
GCF_005864375.1,18,2075235,115290.8,413925,314878,118462,364027.247,244,502975
GCF_015556985.1,11,2068934,188084.9,408285,309078,122504,433712.033,5263,671973
GCF_900163535.1,13,2016878,155144.5,405883,230638,90439,398607.494,2250,663367
GCF_001436795.1,18,1928516,107139.8,405421,302624,127230,388382.288,371,608266
GCF_014651255.1,15,1934699,128979.9,396382,303099,127575,416623.147,503,658823
GCF_019583525.1,20,1949381,97469.1,382044,214739,72628,370964.919,254,636588
GCF_015557385.1,17,1942549,114267.6,393151,310946,68507,372818.549,1244,598363
GCF_009807985.1,14,2065399,147528.5,342451,239533,78955,354374.465,443,564253
GCF_009808295.1,14,2065399,147528.5,342451,239533,78955,354374.465,443,564253
GCF_009809055.1,14,2026411,144743.6,342451,239533,108647,359426.431,443,564253
GCF_009809125.1,16,2066534,129158.4,342451,239533,78955,354297.498,254,564253
GCF_009807835.1,11,1958564,178051.3,342070,233304,132571,319787.457,443,442930
GCF_009809895.1,11,1958615,178055.9,342070,233304,132571,319779.412,443,442930
GCF_016890175.1,19,2109575,111030.3,335770,267205,76505,281932.781,790,406482
GCF_016890125.1,20,2114112,105705.6,335604,267283,48935,302556.686,790,452119
GCF_002553675.1,85,2033621,23925.0,326728,129560,88430,321351.587,204,534649
GCF_011009695.1,27,2015957,74665.1,318866,160013,88453,292274.384,213,444962
GCF_011009715.1,27,2093749,77546.3,318866,117017,75722,264576.154,254,436490
GCF_009807935.1,19,2054624,108138.1,317934,165428,94306,253778.878,443,376032
GCF_009808975.1,21,2054827,97848.9,317934,149413,75217,247539.807,443,376032
GCF_004099675.1,26,1946965,74883.3,315444,311183,101073,302485.978,207,434882
GCF_004099815.1,24,1948370,81182.1,315282,311183,78632,348098.601,254,519800
GCF_009808145.1,23,2074799,90208.7,314690,168120,43410,308524.789,226,502627
GCF_018448735.1,36,2140369,59454.7,314399,135250,40987,245022.197,200,395520
GCF_020539305.1,25,1985203,79408.1,314397,311193,43691,380380.602,334,638817
GCF_020539325.1,22,1985322,90241.9,313528,311193,61674,381028.957,454,638817
GCF_020539365.1,25,1983494,79339.8,313528,311193,41897,352811.753,385,600210
GCF_020539885.1,19,1983871,104414.3,313528,311193,61674,381503.426,385,639225
GCF_020539925.1,20,1984571,99228.6,313528,305084,61413,278451.851,301,352315
GCF_020539935.1,20,1983181,99159.1,313528,311193,61413,381255.519,1036,638817
GCF_020539965.1,21,1984373,94494.0,313528,311193,61674,380990.581,385,638817
GCF_020539985.1,22,1984270,90194.1,313528,311193,61413,381079.183,303,638817
GCF_020539995.1,21,1984218,94486.6,313528,311127,43279,355466.784,506,600034
GCF_020540025.1,22,1983750,90170.5,313528,311193,61622,341573.938,759,569897
GCF_020540035.1,19,1984486,104446.6,313528,311193,61413,380430.877,1036,641151
GCF_020540065.1,22,1985162,90234.6,313528,311193,61413,380981.261,633,638817
GCF_020540105.1,21,1984537,94501.8,313528,311193,61413,381018.842,506,638817
GCF_020540145.1,19,1983615,104400.8,313528,311193,61674,381540.795,385,639225
GCF_020540165.1,20,1985077,99253.9,313528,311193,61413,381279.181,385,638817
GCF_020540185.1,19,1983938,104417.8,313528,311193,61413,378863.867,385,638817
GCF_020540205.1,19,1983770,104408.9,313528,311193,61413,381276.574,385,638817
GCF_020540245.1,21,1984758,94512.3,313528,311193,61413,381006.420,506,638817
GCF_020709035.1,21,1984723,94510.6,313528,311127,61674,381243.249,385,638817
GCF_020539895.1,19,1984253,104434.4,313447,311193,61674,381560.630,385,639225
GCF_020540115.1,20,1983140,99157.0,313447,311193,41904,356038.880,385,600861
GCF_020709065.1,23,1983995,86260.7,311193,144211,43691,330817.508,517,600034
GCF_020540085.1,25,1982188,79287.5,311127,223746,61413,264053.873,320,415046
GCF_009808925.1,14,1968426,140601.9,303064,145604,66455,273510.282,443,443150
GCF_009910835.1,29,2012581,69399.3,298407,117017,40541,268752.116,210,436490
GCF_011009675.1,42,2033926,48426.8,298407,116626,29460,261232.127,210,436490
GCF_015555175.1,11,1980909,180082.6,313564,141519,128757,307614.273,1464,543790
GCF_013249135.1,35,1925219,55006.3,270087,131766,38151,229012.509,222,322484
GCF_009809755.1,21,2054052,97812.0,265273,164383,94348,250595.955,254,367913
GCF_009809855.1,20,2053928,102696.4,265273,164383,94348,250592.904,254,367913
GCF_009808045.1,18,2053771,114098.4,265262,164383,94348,250711.670,443,367913
GCF_009808155.1,19,2054095,108110.3,265224,164383,94348,250563.534,443,367913
GCF_009809625.1,23,2054234,89314.5,265218,149413,75217,244532.750,254,367467
GCF_009809845.1,19,2052861,108045.3,265209,164383,94384,250685.412,443,367913
GCF_009808405.1,20,2054019,102700.9,265205,164383,94348,250558.329,443,367913
GCF_009808005.1,20,2052501,102625.1,265190,164383,94348,250706.346,443,367913
GCF_009809235.1,24,2054044,85585.2,265184,149413,75217,243307.883,443,364597
GCF_009808365.1,19,2054038,108107.3,265171,164383,94348,250585.578,443,367913
GCF_009809725.1,23,2052705,89248.0,265145,149413,75217,244662.928,254,367467
GCF_009807805.1,21,2054398,97828.5,265149,164383,94348,250500.395,254,367913
GCF_009809775.1,20,2053071,102653.6,265149,164383,94348,250641.054,254,367913
GCF_013375165.1,11,2057497,187045.2,2024645,2024645,2024645,1992423.948,530,2024645
GCF_009809645.1,17,2065234,121484.4,239533,136870,78955,269091.983,443,443567
GCF_009809605.1,17,2065049,121473.5,239477,136814,79268,269166.729,387,444096
GCF_001672605.1,22,2076652,94393.3,230691,142203,90027,230596.244,864,355163
GCF_009808725.1,17,2010361,118256.5,230511,128217,81484,205899.797,254,340782
GCF_009809805.1,32,1897135,59285.5,222218,85818,42985,171261.253,443,275434
GCF_019583605.1,33,1995979,60484.2,221094,79661,33405,199589.047,201,337891
GCF_009808915.1,24,1949276,81219.8,218942,114741,50783,304584.161,254,525588
GCF_009809705.1,25,1819928,72797.1,214436,85895,50124,168803.085,443,280792
GCF_009809065.1,35,1893605,54103.0,213954,85839,41166,177770.451,202,332095
GCF_009809465.1,27,1819907,67404.0,213725,85895,50124,167036.022,443,275541
GCF_006539025.1,38,1935651,50938.2,212397,91324,39663,211342.031,501,381219
GCF_016890165.1,28,2008585,71735.2,210508,102029,57032,191033.318,585,384535
GCF_009809215.1,23,1944204,84530.6,200285,81018,59919,178966.800,254,311106
GCF_009808505.1,27,1972032,73038.2,196300,97585,42884,194762.394,218,320564
GCF_009808445.1,30,1972386,65746.2,195034,97585,42278,185086.400,218,320564
GCF_009808865.1,31,1972470,63628.1,195034,97542,42278,185027.276,218,320564
GCF_009809245.1,19,2046001,107684.3,194741,135907,79081,207150.673,443,366318
GCF_009807765.1,21,2042756,97274.1,194633,135907,79081,206226.998,254,366318
GCF_009807875.1,21,2044641,97363.9,194633,135907,79081,209997.859,443,378574
GCF_009808555.1,21,2045178,97389.4,194633,135907,79081,227498.974,254,426161
GCF_009809105.1,19,2042222,107485.4,194633,135907,79081,227335.839,443,425060
GCF_009808245.1,29,1898012,65448.7,191899,80446,42985,162005.540,254,275625
GCF_009808325.1,37,1895288,51224.0,191843,80390,41166,160665.077,210,275378
GCF_009809885.1,34,1894392,55717.4,191843,80390,41166,169139.616,210,275378
GCF_009809255.1,33,1880031,56970.6,191598,81534,38945,169125.456,357,290975
GCF_009808905.1,24,1976641,82360.0,187570,167257,62278,235421.085,443,428074
GCF_009807775.1,17,1994710,117335.9,170801,164382,144933,214012.021,443,336302
GCF_009808415.1,19,1995212,105011.2,170801,164382,144933,213957.971,254,336302
GCF_009808475.1,24,2054127,85588.6,165963,149373,94341,190617.007,254,336339
GCF_009809445.1,22,2053379,93335.4,165963,149373,94341,191918.147,443,336339
GCF_015551895.1,34,2054579,60428.8,191439,99407,64381,257070.363,1182,555302
GCF_009807995.1,22,2052367,93289.4,164382,144957,74486,191890.142,443,374858
GCF_009808585.1,23,2052438,89236.4,164382,144711,74486,191924.098,240,374858
GCF_009808235.1,30,1993661,66455.4,162020,105741,93156,191775.379,443,355156
GCF_009809265.1,34,1999297,58802.9,162020,105741,93276,191515.507,254,355156
GCF_003571945.1,30,2008379,66946.0,157835,105346,39342,178538.347,808,405372
GCF_004100005.1,49,1936406,39518.5,149555,53086,25328,194642.908,254,393795
GCF_017116945.1,75,2198770,29316.9,147835,101603,32479,191223.225,573,395567
GCF_009808055.1,30,1962711,65423.7,140384,104142,93156,189085.359,372,355156
GCF_009808755.1,31,1963309,63332.5,140384,104142,93276,189041.221,314,355156
GCF_009808495.1,43,2055657,47806.0,139808,59342,34332,167083.072,221,327018
GCF_009809135.1,49,2055069,41940.2,139808,59342,34332,166461.058,443,327018
GCF_009808835.1,37,2017067,54515.3,139748,103412,70576,183655.990,254,355156
GCF_009808765.1,47,2015888,42891.2,138245,91405,41005,166421.216,245,394499
GCF_009808565.1,28,1888833,67458.3,136670,101168,44861,165891.731,443,326950
GCF_009808795.1,27,1888086,69929.1,136670,101168,52053,166298.425,254,326950
GCF_009808135.1,53,2004652,37823.6,136669,93185,28418,158060.865,228,327129
GCF_009808985.1,52,2006857,38593.4,136669,93096,28418,157901.386,223,327129
GCF_009809495.1,48,1992140,41502.9,136669,93185,40827,159365.128,228,327129
GCF_009807915.1,47,2033236,43260.3,136625,67164,22823,152910.789,254,327131
GCF_009809765.1,44,2035155,46253.5,136625,93185,28419,155434.272,443,327131
GCF_009809045.1,51,2007613,39365.0,136614,90811,28363,195598.893,387,422593
GCF_015557285.1,31,2045520,65984.5,135868,99201,31261,209529.502,1245,494944
GCF_019390195.1,27,1938390,71792.2,135854,79208,38071,189506.199,1099,388190
GCF_009809365.1,48,2074076,43209.9,133840,90794,30617,132332.625,203,280832
GCF_009809375.1,42,1956844,46591.5,130712,58185,29195,157925.103,443,331638
GCF_003591195.1,45,2022486,44944.1,129826,86336,37975,133422.702,539,268188
GCF_009808375.1,38,1992300,52428.9,123773,75702,36609,115950.854,212,210733
GCF_009808215.1,50,2055784,41115.7,108375,90862,33720,145136.212,443,353210
GCF_009809315.1,44,1966530,44693.9,107742,90865,38748,154882.034,333,327132
GCF_009807975.1,47,1970584,41927.3,107634,90866,38748,154207.311,254,327132
GCF_009808025.1,37,1911517,51662.6,107634,90865,40826,158922.669,254,327132
GCF_009809345.1,40,1900342,47508.6,105904,90867,40618,129851.984,248,281674
GCF_009809395.1,56,2005124,35805.8,105848,66810,25225,136539.348,230,280707
GCF_009808225.1,41,1900068,46343.1,105814,90867,55408,171725.973,248,421140
GCF_009807745.1,45,2072379,46052.9,105744,54543,30617,125811.734,253,280832
GCF_009808355.1,45,1995147,44336.6,105744,64766,25951,125326.566,274,301438
GCF_009807735.1,50,2061170,41223.4,105742,82930,33439,143218.301,248,353208
GCF_009808535.1,58,2019365,34816.6,105742,84390,20758,116465.228,255,234091
GCF_009809305.1,52,2065496,39721.1,105742,82928,33465,143850.240,242,353209
GCF_009808595.1,39,1978702,50735.9,104321,49562,24498,143081.534,1386,302232
GCF_009808625.1,54,1968146,36447.1,104224,88031,23800,125615.720,248,281502
GCF_009809715.1,60,2015335,33588.9,104175,74566,21147,113052.408,276,264563
GCF_009807755.1,59,2007535,34026.0,102816,57739,19436,116874.452,237,285487
GCF_009809545.1,61,2009269,32938.8,102816,57739,29811,117292.483,237,285544
GCF_009808335.1,76,2078571,27349.6,101371,44117,19384,97691.484,242,183635
GCF_009809915.1,67,2016543,30097.7,101371,76617,21315,132545.157,242,353209
GCF_009808255.1,67,2046992,30552.1,101137,69660,20771,103353.113,215,202943
GCF_009808775.1,43,1997918,46463.2,93963,54642,38573,126535.546,254,353222
GCF_009809275.1,58,2011990,34689.5,93424,69660,16550,93471.709,255,163602
GCF_009809535.1,63,2058108,32668.4,93186,58185,18358,122196.595,253,280831
GCF_009808715.1,49,1891397,38599.9,88312,50122,35118,107960.134,394,225467
GCF_009808965.1,46,1940362,42181.8,88217,60205,21077,107125.415,1000,249044
GCF_009809025.1,67,2020682,30159.4,83342,43582,25857,82491.033,200,167166
GCF_001634455.1,60,1785679,29761.3,78213,50987,17876,89076.326,295,188345
GCF_009809115.1,56,1939022,34625.4,72724,34639,18126,80809.937,839,159884
GCF_001638245.1,75,1784322,23791.0,58553,28723,13238,69794.677,279,162131
GCF_001461015.1,59,1980172,33562.2,55717,39145,23271,64901.280,500,110926
GCF_015669505.1,63,2013277,31956.8,52841,31981,19263,93531.317,1206,285856
GCF_000163095.1,9,2017988,224220.9,384055,315355,266599,348123.922,607,459200
GCF_000526815.1,2,1924318,962159.0,1850049,1850049,1850049,1781512.820,74269,1850049
GCF_000380265.1,11,1962826,178438.7,1865805,1865805,1865805,1774333.656,1991,1865805
GCF_000146325.1,4,1942827,485706.8,1937622,1937622,1937622,1932436.581,732,1937622
GCF_000235805.1,10,1989583,198958.3,395998,174290,98376,406385.715,29148,679252
GCF_001438655.1,22,2038400,92654.5,218167,111849,63048,198327.546,1687,360895
GCF_007989045.1,31,2031309,65526.1,160900,84605,41346,170802.562,943,359737
GCF_001702215.1,3,1950035,650011.7,1889038,1889038,1889038,1830958.374,23149,1889038
GCF_001702235.1,4,1987928,496982.0,1886832,1886832,1886832,1792676.230,23149,1886832
GCF_001436905.1,44,1879349,42712.5,219838,134926,51968,208448.578,222,304195
GCF_000237995.1,9,1978793,219865.9,1829111,1829111,1829111,1692722.213,1815,1829111
GCF_001611155.1,3,2173661,724553.7,2125430,2125430,2125430,2079052.889,7678,2125430
GCF_001611135.1,6,2509470,418245.0,2247318,2247318,143870,2022835.221,1830,2247318
GCF_001611115.1,5,2281098,456219.6,2172287,2172287,2172287,2070108.489,11687,2172287
GCF_001611075.1,8,2404691,300586.4,2149374,2149374,61853,1925854.724,14075,2149374
GCF_001611035.1,6,2201258,366876.3,2073735,2073735,2073735,1955270.172,11689,2073735
GCF_002770665.1,12,2105521,175460.1,2024786,2024786,2024786,1948452.136,480,2024786
GCF_002770635.1,21,2199295,104728.3,2086833,2086833,2086833,1981343.343,237,2086833
GCF_002787675.1,17,2262416,133083.3,2087995,2087995,2087995,1930323.192,206,2087995
GCF_001437405.1,66,2260906,34256.2,94848,45888,22212,89307.112,309,187416
GCF_900111205.1,51,2276302,44633.4,100844,57551,23811,121937.826,1109,298745
GCF_007991575.1,83,2246946,27071.6,56913,31909,14776,67801.705,544,184444
GCF_002982135.1,4,2312041,578010.2,2137091,2137091,2137091,1980427.720,39286,2137091
GCF_001641385.1,62,2068534,33363.5,69828,35268,21344,80431.226,369,188768
GCF_014651215.1,70,1992121,28458.9,68443,33775,19651,80377.697,570,232961
GCF_001640785.1,115,2236754,19450.0,51115,26792,10830,61946.580,206,171226
GCF_016127775.1,2,1751923,875961.5,1717965,1717965,1717965,1685323.434,33958,1717965
GCF_007923185.1,2,1919175,959587.5,1842476,1842476,1842476,1771907.485,76699,1842476
